EDX cell sector AFP compatibility matrix
   51   13.00    5.00    1.76    1.00
ABAA0001    69.26    22.91     0.67    1    1    0    1
   30
     ABAA0001   0.0
     ABAB0001   7.8
     ABAC0001   1.4
     ABAC0002  63.9
     ABAC0003   0.2
     ABAD0001   0.2
     ABAD0002   0.2
     ABAE0001   0.2
     ABAE0002   0.1
     ABAF0001   0.0
     ABAF0002   2.0
     ABAF0003   0.6
     ABAH0001   7.3
     ABAH0002   0.5
     ABAI0001   0.0
     ABAI0002   0.1
     ABAK0001   2.4
     ABAK0002  19.4
     ABAL0001   0.0
     ABAL0002   0.1
     ABAL0003   0.0
     ABAM0001   0.1
     ABAM0002   0.2
     ABAN0001   0.0
     ABAN0002   0.1
     ABAO0001   2.5
     ABAO0002   1.9
     ABAP0001   0.1
     ABAP0002   1.9
     ABAP0003  26.2
     ABAQ0001   0.0
     ABAQ0002   5.9
     ABAQ0003   0.0
     ABAR0001   0.9
     ABAR0002   0.1
     ABAU0001   0.0
     ABAU0002   0.2
     ABAU0003   0.1
     ABAV0001   0.0
     ABAV0002   0.4
     ABAV0003   0.1
     ABBA0001   0.2
     ABBA0002   0.6
     ABBB0001   0.1
     ABBB0002   0.4
     ABBD0001   0.0
     ABBD0002   0.0
     ABAJ0001   0.0
     ABAJ0002   0.3
     ABAT0001  26.3
     ABAT0002  14.6
ABAB0001   113.20   119.15     3.49    2    2    0    2
  109  115
     ABAA0001   0.8
     ABAB0001   0.0
     ABAC0001   0.1
     ABAC0002   0.7
     ABAC0003   0.6
     ABAD0001   2.9
     ABAD0002   4.9
     ABAE0001  11.6
     ABAE0002  16.7
     ABAF0001   0.2
     ABAF0002   7.8
     ABAF0003   4.5
     ABAH0001  16.9
     ABAH0002  12.9
     ABAI0001   1.2
     ABAI0002   1.8
     ABAK0001   0.5
     ABAK0002   1.5
     ABAL0001   0.3
     ABAL0002   5.0
     ABAL0003   1.0
     ABAM0001   8.9
     ABAM0002   5.3
     ABAN0001   0.1
     ABAN0002   0.6
     ABAO0001   1.2
     ABAO0002   0.2
     ABAP0001   0.6
     ABAP0002   4.0
     ABAP0003   0.9
     ABAQ0001   2.8
     ABAQ0002  12.7
     ABAQ0003   5.9
     ABAR0001   0.9
     ABAR0002   5.1
     ABAU0001   0.7
     ABAU0002   3.4
     ABAU0003   0.3
     ABAV0001   0.3
     ABAV0002   3.9
     ABAV0003   0.6
     ABBA0001   1.8
     ABBA0002   1.6
     ABBB0001   2.9
     ABBB0002   5.4
     ABBD0001   6.0
     ABBD0002   3.2
     ABAJ0001   0.5
     ABAJ0002   3.2
     ABAT0001   0.6
     ABAT0002   0.3
ABAC0001    29.95   306.41     8.99    3    3    0    1
   50   78   91
     ABAA0001   8.6
     ABAB0001   1.9
     ABAC0001   0.0
     ABAC0002  48.5
     ABAC0003   4.7
     ABAD0001   0.0
     ABAD0002   0.0
     ABAE0001   0.0
     ABAE0002   0.0
     ABAF0001   0.0
     ABAF0002   2.1
     ABAF0003   0.4
     ABAH0001  28.9
     ABAH0002   2.8
     ABAI0001   0.0
     ABAI0002   0.0
     ABAK0001   0.5
     ABAK0002   3.8
     ABAL0001   0.0
     ABAL0002   0.1
     ABAL0003   0.1
     ABAM0001   0.3
     ABAM0002   0.0
     ABAN0001   0.0
     ABAN0002   0.0
     ABAO0001   1.2
     ABAO0002   3.6
     ABAP0001   0.4
     ABAP0002   2.0
     ABAP0003   0.5
     ABAQ0001   0.0
     ABAQ0002   0.5
     ABAQ0003   0.0
     ABAR0001   0.2
     ABAR0002   0.0
     ABAU0001   0.0
     ABAU0002   0.2
     ABAU0003   0.0
     ABAV0001   0.0
     ABAV0002   0.5
     ABAV0003   0.5
     ABBA0001   0.0
     ABBA0002   0.4
     ABBB0001   0.0
     ABBB0002   0.1
     ABBD0001   0.0
     ABBD0002   0.0
     ABAJ0001   0.0
     ABAJ0002   0.3
     ABAT0001   1.4
     ABAT0002  13.5
ABAC0002    49.82   125.25     3.67    2    2    0    0
   64   67
     ABAA0001  29.2
     ABAB0001   6.1
     ABAC0001  44.4
     ABAC0002   0.0
     ABAC0003   0.9
     ABAD0001   0.0
     ABAD0002   0.0
     ABAE0001   0.0
     ABAE0002   0.0
     ABAF0001   0.0
     ABAF0002   3.3
     ABAF0003   0.2
     ABAH0001  20.1
     ABAH0002   0.2
     ABAI0001   0.0
     ABAI0002   0.0
     ABAK0001   1.8
     ABAK0002  32.2
     ABAL0001   0.0
     ABAL0002   0.0
     ABAL0003   0.0
     ABAM0001   0.0
     ABAM0002   0.0
     ABAN0001   0.0
     ABAN0002   0.0
     ABAO0001   4.7
     ABAO0002  48.4
     ABAP0001   0.1
     ABAP0002   0.4
     ABAP0003  13.5
     ABAQ0001   0.0
     ABAQ0002   4.5
     ABAQ0003   0.0
     ABAR0001   0.2
     ABAR0002   0.0
     ABAU0001   0.0
     ABAU0002   0.1
     ABAU0003   0.0
     ABAV0001   0.0
     ABAV0002   0.6
     ABAV0003   0.2
     ABBA0001   0.0
     ABBA0002   1.0
     ABBB0001   0.0
     ABBB0002   0.0
     ABBD0001   0.0
     ABBD0002   0.0
     ABAJ0001   0.0
     ABAJ0002   0.0
     ABAT0001  17.5
     ABAT0002  40.2
ABAC0003     6.75    50.62     1.49    1    1    0    2
   81
     ABAA0001   0.7
     ABAB0001   7.3
     ABAC0001  12.3
     ABAC0002   9.3
     ABAC0003   0.0
     ABAD0001   0.0
     ABAD0002   0.0
     ABAE0001   0.0
     ABAE0002   0.0
     ABAF0001   0.0
     ABAF0002   0.0
     ABAF0003   0.0
     ABAH0001   0.0
     ABAH0002  38.0
     ABAI0001   0.0
     ABAI0002   0.0
     ABAK0001   0.0
     ABAK0002   8.3
     ABAL0001   0.0
     ABAL0002   1.0
     ABAL0003   0.3
     ABAM0001   0.0
     ABAM0002   0.0
     ABAN0001   0.0
     ABAN0002   0.0
     ABAO0001   0.0
     ABAO0002   4.0
     ABAP0001   0.0
     ABAP0002   0.0
     ABAP0003   0.0
     ABAQ0001   0.0
     ABAQ0002   8.3
     ABAQ0003   0.7
     ABAR0001   0.0
     ABAR0002   0.0
     ABAU0001   0.0
     ABAU0002   0.0
     ABAU0003   0.0
     ABAV0001   0.0
     ABAV0002   1.0
     ABAV0003   0.0
     ABBA0001   0.0
     ABBA0002   0.0
     ABBB0001   0.0
     ABBB0002   0.0
     ABBD0001   0.0
     ABBD0002   6.3
     ABAJ0001   0.0
     ABAJ0002   0.0
     ABAT0001   0.0
     ABAT0002   6.3
ABAD0001    37.46    31.60     0.93    1    1    0    2
   13
     ABAA0001   0.8
     ABAB0001  42.7
     ABAC0001   0.0
     ABAC0002   0.0
     ABAC0003   0.0
     ABAD0001   0.0
     ABAD0002  24.9
     ABAE0001  68.2
     ABAE0002   0.0
     ABAF0001   0.3
     ABAF0002   7.1
     ABAF0003   1.5
     ABAH0001  37.2
     ABAH0002   0.0
     ABAI0001   0.0
     ABAI0002   3.3
     ABAK0001   0.8
     ABAK0002   1.0
     ABAL0001   0.0
     ABAL0002   5.6
     ABAL0003   0.0
     ABAM0001  50.8
     ABAM0002   0.1
     ABAN0001   0.0
     ABAN0002   0.7
     ABAO0001   0.2
     ABAO0002   0.0
     ABAP0001   0.1
     ABAP0002   5.9
     ABAP0003   0.0
     ABAQ0001   0.1
     ABAQ0002   0.1
     ABAQ0003   0.0
     ABAR0001   0.0
     ABAR0002   0.0
     ABAU0001   0.2
     ABAU0002   2.0
     ABAU0003   0.0
     ABAV0001   0.1
     ABAV0002   4.3
     ABAV0003   0.0
     ABBA0001   1.7
     ABBA0002   0.0
     ABBB0001  18.1
     ABBB0002   5.2
     ABBD0001   0.0
