EDX cell sector AFP compatibility matrix
     ABAJ0002  14.7
     ABAN0001   0.0
     ABAN0002   1.7
     ABAT0001   0.0
     ABAT0002   0.0
ABAI0002    54.65   158.52     4.65    2    2    0    0
    9   98
     ABAA0001   0.5
     ABAB0001   5.9
     ABAD0001   7.3
     ABAD0002   1.7
     ABAE0001   4.9
     ABAE0002   0.5
     ABAF0001   0.0
     ABAH0001   2.3
     ABAH0002   0.0
     ABAI0001  24.8
     ABAI0002   0.0
     ABAK0001   0.3
     ABAK0002   0.6
     ABAL0001   1.2
     ABAM0001   9.8
     ABAM0002   2.4
     ABAO0001   0.0
     ABAP0001   0.2
     ABAP0002   3.3
     ABAP0003   0.0
     ABAR0001   0.3
     ABAY0001   0.0
     ABAY0002   8.2
     ABBA0001  21.8
     ABBA0002   0.9
     ABBB0002   0.8
     ABBD0001   0.0
     ABBD0002   0.0
     ABBE0001   0.1
     ABBI0001   0.0
     ABBL0001  10.6
     ABAC0001   6.3
     ABAC0002  41.4
     ABAG0003  44.6
     ABAJ0001   1.2
     ABAJ0002  27.1
     ABAN0001   0.0
     ABAN0002   6.6
     ABAT0001   0.0
     ABAT0002   0.0
ABAK0001    40.79    73.33     2.15    1    1    0    0
   37
     ABAA0001  11.6
     ABAB0001   8.8
     ABAD0001   0.0
     ABAD0002   0.0
     ABAE0001   0.1
     ABAE0002   0.0
     ABAF0001   0.0
     ABAH0001  26.1
     ABAH0002   0.0
     ABAI0001   0.0
     ABAI0002   0.0
     ABAK0001   0.0
     ABAK0002  27.1
     ABAL0001   3.1
     ABAM0001   0.2
     ABAM0002   0.0
     ABAO0001  24.7
     ABAP0001   5.4
     ABAP0002   7.3
     ABAP0003  61.7
     ABAR0001   0.1
     ABAY0001   0.3
     ABAY0002   0.2
     ABBA0001   0.1
     ABBA0002   4.5
     ABBB0002   0.0
     ABBD0001   0.0
     ABBD0002   0.0
     ABBE0001  25.9
     ABBI0001   0.5
     ABBL0001   0.3
     ABAC0001   0.2
     ABAC0002   0.2
     ABAG0003   6.5
     ABAJ0001   0.3
     ABAJ0002   0.5
     ABAN0001   0.9
     ABAN0002   0.8
     ABAT0001  27.2
     ABAT0002   0.0
ABAK0002    60.80    36.00     1.06    1    1    0    1
   19
     ABAA0001  29.7
     ABAB0001   4.4
     ABAD0001   0.4
     ABAD0002   1.1
     ABAE0001   0.2
     ABAE0002   1.4
     ABAF0001   0.0
     ABAH0001  16.2
     ABAH0002   2.2
     ABAI0001   0.0
     ABAI0002   0.1
     ABAK0001  26.8
     ABAK0002   0.0
     ABAL0001   2.4
     ABAM0001   0.2
     ABAM0002   0.4
     ABAO0001  33.5
     ABAP0001   0.0
     ABAP0002  15.8
     ABAP0003  42.3
     ABAR0001   0.1
     ABAY0001   0.0
     ABAY0002   3.2
     ABBA0001   0.4
     ABBA0002   2.9
     ABBB0002   0.7
     ABBD0001   0.0
     ABBD0002   0.0
     ABBE0001  34.4
     ABBI0001   1.3
     ABBL0001   0.1
     ABAC0001   0.0
     ABAC0002   0.8
     ABAG0003   2.1
     ABAJ0001   0.0
     ABAJ0002   2.1
     ABAN0001   0.0
     ABAN0002   5.1
     ABAT0001  53.5
     ABAT0002  12.5
ABAL0001   177.14   636.00    18.66    4    4    0    1
   19   26   54   74
     ABAA0001   1.1
     ABAB0001  30.6
     ABAD0001   0.6
     ABAD0002   1.9
     ABAE0001   4.0
     ABAE0002  10.7
     ABAF0001   1.6
     ABAH0001  27.1
     ABAH0002  15.4
     ABAI0001   0.1
     ABAI0002   0.3
     ABAK0001   1.3
     ABAK0002   3.4
     ABAL0001   0.0
     ABAM0001   1.1
     ABAM0002   1.3
     ABAO0001   6.3
     ABAP0001   0.8
     ABAP0002  16.6
     ABAP0003   0.1
     ABAR0001   7.1
     ABAY0001   0.2
     ABAY0002  17.5
     ABBA0001   0.4
     ABBA0002   0.8
     ABBB0002  12.3
     ABBD0001  10.4
     ABBD0002   2.3
     ABBE0001   3.0
     ABBI0001   4.1
     ABBL0001   0.4
     ABAC0001   0.1
     ABAC0002   7.5
     ABAG0003   5.5
     ABAJ0001   0.1
     ABAJ0002  14.2
     ABAN0001   0.3
     ABAN0002  11.1
     ABAT0001   1.0
     ABAT0002   0.2
ABAM0001    76.37   105.65     3.10    2    2    0    0
   35   67
     ABAA0001   0.4
     ABAB0001  50.5
     ABAD0001  30.1
     ABAD0002   4.3
     ABAE0001  36.1
     ABAE0002   0.0
     ABAF0001   0.0
     ABAH0001  24.1
     ABAH0002   0.0
     ABAI0001   1.1
     ABAI0002   3.3
     ABAK0001   0.4
     ABAK0002   0.6
     ABAL0001   4.1
     ABAM0001   0.0
     ABAM0002   4.4
     ABAO0001   0.5
     ABAP0001   0.2
     ABAP0002   3.2
     ABAP0003   0.0
     ABAR0001   1.5
     ABAY0001   0.1
     ABAY0002  12.6
     ABBA0001   1.9
     ABBA0002   0.3
     ABBB0002   2.1
     ABBD0001   0.0
     ABBD0002   0.0
     ABBE0001   0.1
     ABBI0001   0.1
     ABBL0001  15.3
     ABAC0001   1.4
     ABAC0002   5.5
     ABAG0003   8.1
     ABAJ0001   0.2
     ABAJ0002   7.3
     ABAN0001   0.2
     ABAN0002   6.7
     ABAT0001   0.3
     ABAT0002   0.0
ABAM0002    42.37    24.03     0.70    1    1    0    2
    6
     ABAA0001   1.0
     ABAB0001  11.4
     ABAD0001   5.2
     ABAD0002  33.8
     ABAE0001   8.9
     ABAE0002  10.4
     ABAF0001   0.0
     ABAH0001   3.2
     ABAH0002   0.2
     ABAI0001   0.0
     ABAI0002   8.4
     ABAK0001   0.5
     ABAK0002   1.3
     ABAL0001  12.4
     ABAM0001  12.5
     ABAM0002   0.0
     ABAO0001   0.0
     ABAP0001   0.0
     ABAP0002   8.7
     ABAP0003   0.0
     ABAR0001   0.2
     ABAY0001   0.0
     ABAY0002  16.6
     ABBA0001   7.5
     ABBA0002   2.8
     ABBB0002   6.8
     ABBD0001   0.1
     ABBD0002   0.0
     ABBE0001   0.6
     ABBI0001   2.0
     ABBL0001   0.3
     ABAC0001   0.1
     ABAC0002   8.3
     ABAG0003   0.1
     ABAJ0001   0.0
     ABAJ0002  12.1
     ABAN0001   0.0
     ABAN0002  14.1
     ABAT0001   0.4
     ABAT0002   0.1
ABAO0001   104.47    48.78     1.43    1    1    0    0
   35
     ABAA0001  14.6
     ABAB0001   5.6
     ABAD0001   0.0
     ABAD0002   0.0
     ABAE0001   0.3
     ABAE0002   0.0
     ABAF0001   0.0
     ABAH0001  24.9
     ABAH0002   0.1
     ABAI0001   0.0
     ABAI0002   0.0
     ABAK0001  15.0
     ABAK0002  49.0
     ABAL0001   7.3
     ABAM0001   0.3
     ABAM0002   0.0
     ABAO0001   0.0
     ABAP0001   1.1
     ABAP0002  38.3
     ABAP0003  11.7
     ABAR0001   0.0
     ABAY0001   0.2
     ABAY0002   2.1
     ABBA0001   0.0
     ABBA0002   0.3
     ABBB0002   0.0
     ABBD0001   0.0
     ABBD0002   0.0
     ABBE0001  36.0
     ABBI0001   0.1
     ABBL0001   0.1
     ABAC0001   0.2
     ABAC0002   1.5
     ABAG0003   2.4
     ABAJ0001   0.1
     ABAJ0002   2.3
     ABAN0001   0.3
     ABAN0002   7.3
     ABAT0001  34.1
     ABAT0002   3.2
ABAP0001    60.39   306.41     8.99    3    3    0    2
   71   74  115
     ABAA0001   1.0
     ABAB0001  14.8
     ABAD0001   0.0
     ABAD0002   0.0
     ABAE0001   0.0
     ABAE0002   0.0
     ABAF0001   0.0
     ABAH0001  45.6
     ABAH0002   0.0
     ABAI0001   0.0
     ABAI0002   0.0
     ABAK0001  21.6
     ABAK0002   0.0
     ABAL0001  18.0
     ABAM0001   2.6
     ABAM0002   0.0
     ABAO0001  12.9
     ABAP0001   0.0
     ABAP0002  17.6
     ABAP0003   1.8
     ABAR0001   0.0
     ABAY0001   3.5
     ABAY0002   0.0
     ABBA0001   0.0
     ABBA0002  14.8
     ABBB0002   0.0
     ABBD0001   0.0
     ABBD0002   0.0
     ABBE0001  12.2
     ABBI0001   0.0
     ABBL0001   2.8
     ABAC0001   0.1
     ABAC0002   0.0
     ABAG0003  21.9
     ABAJ0001   2.9
     ABAJ0002   3.2
     ABAN0001  25.6
     ABAN0002   5.3
     ABAT0001   3.1
     ABAT0002   0.0
ABAP0002    95.69   125.25     3.67    2    2    0    2
   57   61
     ABAA0001   9.3
     ABAB0001  10.8
     ABAD0001   0.6
     ABAD0002   2.0
     ABAE0001   0.8
     ABAE0002   1.5
     ABAF0001   0.1
     ABAH0001  42.8
     ABAH0002   0.5
     ABAI0001   0.0
     ABAI0002   0.4
     ABAK0001  29.1
     ABAK0002  18.9
     ABAL0001  24.6
     ABAM0001   0.8
     ABAM0002   1.6
     ABAO0001  41.8
     ABAP0001  13.7
     ABAP0002   0.0
     ABAP0003  26.2
     ABAR0001   0.4
     ABAY0001   0.0
     ABAY0002  13.4
     ABBA0001   1.2
     ABBA0002   3.7
     ABBB0002   1.4
     ABBD0001   0.1
     ABBD0002   0.0
     ABBE0001  20.9
     ABBI0001   0.5
     ABBL0001   0.4
     ABAC0001   0.1
     ABAC0002   5.1
     ABAG0003   9.7
     ABAJ0001   0.0
     ABAJ0002  16.1
     ABAN0001   0.0
     ABAN0002  38.4
     ABAT0001  18.3
     ABAT0002   1.0
ABAP0003    46.01    50.62     1.49    1    1    0    1
   30
     ABAA0001  10.9
     ABAB0001   9.1
     ABAD0001   0.0
     ABAD0002   0.0
     ABAE0001   0.0
     ABAE0002   0.0
     ABAF0001   0.0
     ABAH0001  20.1
     ABAH0002   0.7
     ABAI0001   0.0
     ABAI0002   0.0
     ABAK0001  56.5
     ABAK0002  18.2
     ABAL0001   0.5
     ABAM0001   0.3
     ABAM0002   0.0
     ABAO0001  26.3
     ABAP0001   3.1
     ABAP0002  31.5
     ABAP0003   0.0
     ABAR0001   0.0
     ABAY0001   0.0
     ABAY0002   0.5
     ABBA0001   0.0
     ABBA0002   9.1
     ABBB0002   0.0
     ABBD0001   0.0
     ABBD0002   0.0
     ABBE0001  26.7
     ABBI0001   0.4
     ABBL0001   0.2
     ABAC0001   0.0
     ABAC0002   0.1
     ABAG0003   6.6
     ABAJ0001   0.0
     ABAJ0002   0.5
     ABAN0001   0.0
     ABAN0002   0.6
     ABAT0001  17.8
     ABAT0002   1.9
ABAR0001    34.38    18.10     0.53    1    1    0    1
   13
     ABAA0001   0.3
     ABAB0001  25.9
     ABAD0001   0.3
     ABAD0002   0.4
     ABAE0001   1.1
     ABAE0002   3.3
     ABAF0001  16.2
     ABAH0001   4.6
     ABAH0002  19.8
     ABAI0001   0.1
     ABAI0002   0.3
     ABAK0001   0.0
     ABAK0002   0.8
     ABAL0001  20.2
     ABAM0001   0.8
     ABAM0002   0.4
     ABAO0001   0.3
     ABAP0001   0.1
     ABAP0002   0.7
     ABAP0003   0.0
     ABAR0001   0.0
     ABAY0001   0.0
     ABAY0002   0.9
     ABBA0001   0.0
     ABBA0002   0.3
     ABBB0002   1.3
     ABBD0001  11.6
     ABBD0002  15.0
     ABBE0001   2.8
     ABBI0001  10.1
     ABBL0001   0.3
     ABAC0001   0.0
     ABAC0002   0.4
     ABAG0003   0.5
     ABAJ0001   0.0
     ABAJ0002   0.7
     ABAN0001   0.0
     ABAN0002   0.5
     ABAT0001   0.0
     ABAT0002   0.1
ABAY0001    22.12   811.60    23.81    5    5    0    2
    2   33   35   47   98
     ABAA0001   0.5
     ABAB0001   5.8
     ABAD0001   0.1
     ABAD0002   0.0
     ABAE0001   6.9
     ABAE0002   0.0
     ABAF0001   0.0
     ABAH0001  19.2
     ABAH0002   0.0
     ABAI0001   0.0
     ABAI0002   0.0
     ABAK0001   2.8
     ABAK0002   0.0
     ABAL0001  11.5
     ABAM0001   4.5
     ABAM0002   0.0
     ABAO0001   3.0
     ABAP0001   7.8
     ABAP0002   2.6
     ABAP0003   0.0
     ABAR0001   1.5
     ABAY0001   0.0
     ABAY0002  12.2
     ABBA0001   1.7
     ABBA0002   3.6
     ABBB0002   0.0
     ABBD0001   0.0
     ABBD0002   0.0
     ABBE0001   1.6
     ABBI0001   0.0
     ABBL0001   2.0
     ABAC0001   1.5
     ABAC0002   1.7
     ABAG0003   9.3
     ABAJ0001   9.5
     ABAJ0002  67.8
     ABAN0001   9.7
     ABAN0002  51.1
     ABAT0001   1.0
     ABAT0002   0.0
ABAY0002    92.75   203.28     5.96    2    2    0    2
   30   37
     ABAA0001   0.4
     ABAB0001  15.8
     ABAD0001   2.4
     ABAD0002   4.2
     ABAE0001  21.2
     ABAE0002   2.1
     ABAF0001   0.0
     ABAH0001  34.2
     ABAH0002   0.3
     ABAI0001   0.0
     ABAI0002   1.3
     ABAK0001   0.8
     ABAK0002   1.7
     ABAL0001  50.3
     ABAM0001   6.0
     ABAM0002   2.0
     ABAO0001  15.9
     ABAP0001   0.4
     ABAP0002  23.1
     ABAP0003   0.2
     ABAR0001   1.5
     ABAY0001   4.0
     ABAY0002   0.0
     ABBA0001   2.5
     ABBA0002   2.7
     ABBB0002   4.6
     ABBD0001   0.1
     ABBD0002   0.1
     ABBE0001   0.8
     ABBI0001   0.2
     ABBL0001   1.3
     ABAC0001   0.1
     ABAC0002  36.9
     ABAG0003  13.0
     ABAJ0001   0.0
     ABAJ0002  71.9
     ABAN0001   0.0
     ABAN0002  69.9
     ABAT0001   0.4
     ABAT0002   0.1
ABBA0001    63.79   148.91     4.37    2    2    0    2
    2   54
     ABAA0001   0.0
     ABAB0001   3.9
     ABAD0001   0.8
     ABAD0002   1.3
     ABAE0001   1.9
     ABAE0002   0.4
     ABAF0001   0.0
     ABAH0001   8.0
     ABAH0002   0.0
     ABAI0001   0.6
     ABAI0002   8.9
     ABAK0001   0.4
     ABAK0002   0.5
     ABAL0001   1.6
     ABAM0001   4.3
     ABAM0002   1.8
     ABAO0001   0.2
     ABAP0001   0.6
     ABAP0002   2.0
     ABAP0003   0.0
     ABAR0001   0.2
     ABAY0001   4.2
     ABAY0002   3.8
     ABBA0001   0.0
     ABBA0002  33.1
     ABBB0002   0.3
     ABBD0001   0.0
     ABBD0002   0.0
     ABBE0001   0.1
     ABBI0001   0.0
     ABBL0001   6.1
     ABAC0001  31.5
     ABAC0002   8.5
     ABAG0003  13.7
     ABAJ0001  50.8
     ABAJ0002  27.4
     ABAN0001   0.7
     ABAN0002   3.7
     ABAT0001   0.0
     ABAT0002   0.0
ABBA0002    69.73   210.68     6.18    2    2    0    2
   50  102
     ABAA0001   0.4
     ABAB0001   4.1
     ABAD0001   0.0
     ABAD0002   0.0
     ABAE0001   0.8
     ABAE0002   0.0
     ABAF0001   0.0
     ABAH0001  10.8
     ABAH0002   0.0
     ABAI0001   0.0
     ABAI0002   0.0
     ABAK0001   2.2
     ABAK0002   1.4
     ABAL0001   2.8
     ABAM0001   2.5
     ABAM0002   0.0
     ABAO0001   1.6
     ABAP0001   4.8
     ABAP0002   1.6
     ABAP0003   0.9
     ABAR0001   0.8
     ABAY0001   1.4
     ABAY0002   1.4
     ABBA0001  10.6
     ABBA0002   0.0
     ABBB0002   0.3
     ABBD0001   0.0
     ABBD0002   0.0
     ABBE0001   2.1
     ABBI0001   0.0
     ABBL0001   3.0
     ABAC0001   1.2
     ABAC0002   0.8
     ABAG0003  12.4
     ABAJ0001  24.2
     ABAJ0002   2.9
     ABAN0001   4.9
     ABAN0002   1.4
     ABAT0001   0.6
     ABAT0002   0.5
ABBB0002    37.98  1285.67    37.71    7    7    0    1
    6   11   40   83   91  112  115
     ABAA0001   0.8
     ABAB0001  19.0
     ABAD0001   2.4
     ABAD0002   3.3
     ABAE0001   4.4
     ABAE0002   2.1
     ABAF0001   0.2
     ABAH0001  24.8
     ABAH0002   0.2
     ABAI0001   0.0
     ABAI0002   0.5
     ABAK0001   0.2
     ABAK0002   0.9
     ABAL0001  34.0
     ABAM0001   1.7
     ABAM0002   1.8
     ABAO0001   0.0
     ABAP0001   0.0
     ABAP0002  15.4
     ABAP0003   0.1
     ABAR0001   1.8
     ABAY0001   0.0
     ABAY0002  30.2
     ABBA0001   0.5
     ABBA0002   1.2
     ABBB0002   0.0
     ABBD0001   0.9
     ABBD0002   0.1
     ABBE0001   0.2
     ABBI0001   0.2
     ABBL0001   0.2
     ABAC0001   0.1
     ABAC0002  19.7
     ABAG0003   7.5
     ABAJ0001   0.0
     ABAJ0002  19.2
     ABAN0001   0.0
     ABAN0002  15.5
     ABAT0001   0.3
     ABAT0002   0.0
ABBD0001    30.71   380.52    11.16    3    3    0    0
   11   30  122
     ABAA0001   0.2
     ABAB0001  28.6
     ABAD0001   0.0
     ABAD0002   0.1
     ABAE0001   1.2
     ABAE0002   1.6
     ABAF0001   7.9
     ABAH0001  15.1
     ABAH0002  25.7
     ABAI0001   0.0
     ABAI0002   0.0
     ABAK0001   0.0
     ABAK0002   0.1
     ABAL0001  33.6
     ABAM0001   0.0
     ABAM0002   0.0
     ABAO0001   0.0
     ABAP0001   0.0
     ABAP0002   0.3
     ABAP0003   0.0
     ABAR0001  25.3
     ABAY0001   0.0
     ABAY0002   0.4
     ABBA0001   0.0
     ABBA0002   0.0
     ABBB0002   1.0
     ABBD0001   0.0
     ABBD0002  14.4
     ABBE0001   0.1
     ABBI0001   8.2
     ABBL0001   0.0
     ABAC0001   0.0
     ABAC0002   0.4
     ABAG0003   0.5
     ABAJ0001   0.0
     ABAJ0002   0.1
     ABAN0001   0.0
     ABAN0002   0.1
     ABAT0001   0.0
     ABAT0002   0.0
ABBD0002    24.19   390.95    11.47    3    3    0    0
    6   78   95
     ABAA0001   0.0
     ABAB0001  25.3
